title_len,body_length,num_codeblocks,len_codeblocks,code/text,num_tags,is_answered
67,12367,0,0,0.0,5,True
46,1440,0,0,0.0,1,True
81,1004,1,21,0.0209163346613545,3,True
78,303,0,0,0.0,2,True
43,621,0,0,0.0,4,False
60,1176,0,0,0.0,2,True
36,792,1,15,0.0189393939393939,4,False
66,574,0,0,0.0,1,True
63,497,1,95,0.1911468812877263,3,True
48,5961,0,0,0.0,4,True
51,1371,0,0,0.0,4,False
87,588,0,0,0.0,3,False
41,1705,0,0,0.0,5,True
32,1917,0,0,0.0,3,True
66,3878,0,0,0.0,5,False
53,822,1,53,0.0644768856447688,2,True
45,703,2,29,0.0412517780938833,5,False
34,650,0,0,0.0,4,True
42,450,0,0,0.0,2,True
26,626,8,37,0.0591054313099041,2,False
44,800,1,19,0.02375,5,True
79,696,0,0,0.0,5,True
55,1901,3,26,0.0136770120988953,4,True
37,338,0,0,0.0,4,True
38,1011,2,26,0.0257171117705242,3,True
54,291,1,89,0.3058419243986254,5,True
73,2706,0,0,0.0,2,False
59,122,0,0,0.0,2,True
26,390,4,27,0.0692307692307692,2,True
28,1517,2,194,0.1278839815425181,3,True
87,352,0,0,0.0,3,True
73,1699,0,0,0.0,5,True
75,1531,2,40,0.0261267145656433,4,True
139,1416,0,0,0.0,4,True
22,1343,0,0,0.0,4,True
53,1255,6,60,0.047808764940239,3,False
126,517,0,0,0.0,2,False
55,261,0,0,0.0,1,True
63,1907,6,206,0.108023072889355,2,True
70,2888,0,0,0.0,4,True
70,1488,0,0,0.0,2,False
43,2997,0,0,0.0,3,True
30,805,0,0,0.0,4,True
84,327,0,0,0.0,2,True
29,1051,3,30,0.0285442435775451,2,False
43,629,1,25,0.0397456279809221,3,False
50,650,5,38,0.0584615384615384,3,False
59,295,0,0,0.0,4,False
54,504,1,56,0.1111111111111111,2,True
84,364,0,0,0.0,2,True
52,1107,0,0,0.0,5,True
39,989,1,86,0.0869565217391304,3,True
51,571,0,0,0.0,5,False
76,312,3,33,0.1057692307692307,1,True
91,532,0,0,0.0,2,False
69,857,3,15,0.0175029171528588,3,False
57,1083,0,0,0.0,1,True
53,2148,0,0,0.0,4,True
57,756,0,0,0.0,4,False
73,2513,4,76,0.0302427377636291,3,False
57,436,5,91,0.2087155963302752,3,True
50,857,3,113,0.131855309218203,3,True
42,1346,2,17,0.012630014858841,2,True
47,295,0,0,0.0,4,False
43,1020,0,0,0.0,1,True
73,488,0,0,0.0,2,True
42,1271,9,40,0.03147128245476,3,False
42,1255,1,1129,0.899601593625498,4,False
56,963,0,0,0.0,2,True
75,2832,0,0,0.0,2,True
54,595,0,0,0.0,1,False
36,445,1,49,0.1101123595505618,1,False
52,212,0,0,0.0,2,True
40,118,0,0,0.0,3,True
55,1410,1,172,0.1219858156028368,5,False
88,280,0,0,0.0,4,True
59,3877,0,0,0.0,5,True
71,2314,2,70,0.0302506482281763,5,True
36,1005,0,0,0.0,3,False
81,1125,0,0,0.0,4,False
42,2585,0,0,0.0,3,False
78,498,0,0,0.0,2,True
69,373,0,0,0.0,2,True
49,1053,1,111,0.1054131054131054,3,True
65,592,0,0,0.0,3,False
56,481,5,105,0.2182952182952183,2,False
62,909,0,0,0.0,4,False
51,1541,2,44,0.0285528877352368,4,True
43,1118,0,0,0.0,1,True
63,1321,5,104,0.0787282361847085,1,True
51,1258,0,0,0.0,2,False
59,1196,0,0,0.0,4,False
113,418,2,64,0.1531100478468899,1,True
59,674,0,0,0.0,5,True
116,801,0,0,0.0,4,True
33,1221,3,24,0.0196560196560196,4,False
33,1581,0,0,0.0,3,True
46,843,10,24,0.0284697508896797,4,True
62,459,0,0,0.0,5,False
70,280,0,0,0.0,1,True
41,589,0,0,0.0,5,False
51,276,0,0,0.0,2,True
45,138,0,0,0.0,3,True
48,633,0,0,0.0,4,True
78,2467,4,65,0.0263477908390758,3,True
61,756,0,0,0.0,2,True
52,1293,0,0,0.0,2,True
42,5509,0,0,0.0,5,True
67,352,0,0,0.0,2,True
68,437,5,73,0.1670480549199084,5,True
76,482,1,39,0.0809128630705394,4,True
76,741,4,136,0.1835357624831309,3,True
72,488,2,43,0.0881147540983606,2,True
42,671,0,0,0.0,4,True
57,997,1,36,0.0361083249749247,5,True
48,481,0,0,0.0,5,False
53,295,0,0,0.0,2,True
44,3381,0,0,0.0,4,True
50,904,1,31,0.03429203539823,5,True
41,848,3,46,0.0542452830188679,3,False
97,2895,13,147,0.0507772020725388,2,True
40,234,0,0,0.0,2,True
70,2464,3,82,0.0332792207792207,2,True
39,2360,0,0,0.0,2,True
75,80,0,0,0.0,5,False
33,431,0,0,0.0,1,False
53,2184,0,0,0.0,4,True
57,556,0,0,0.0,2,True
71,83,2,13,0.1566265060240964,1,True
53,1187,2,125,0.10530749789385,3,True
53,767,1,133,0.1734028683181225,3,False
107,727,4,57,0.0784044016506189,3,True
35,467,6,44,0.0942184154175588,2,True
80,747,0,0,0.0,4,False
50,661,2,6,0.0090771558245083,2,True
77,1668,6,85,0.0509592326139088,5,True
38,349,0,0,0.0,4,True
45,1248,0,0,0.0,2,False
47,232,0,0,0.0,4,True
55,511,0,0,0.0,3,True
57,775,2,67,0.0864516129032258,5,False
99,1275,0,0,0.0,4,True
62,685,1,163,0.237956204379562,1,False
30,794,0,0,0.0,3,False
78,736,0,0,0.0,4,True
42,589,0,0,0.0,4,True
24,303,0,0,0.0,4,True
48,387,0,0,0.0,5,True
46,1407,4,53,0.0376687988628287,3,True
34,210,0,0,0.0,1,False
48,809,2,112,0.138442521631644,3,True
53,471,1,40,0.0849256900212314,1,True
33,4930,0,0,0.0,4,True
74,4883,0,0,0.0,3,True
68,1683,1,70,0.041592394533571,5,True
52,1482,0,0,0.0,3,False
55,220,1,7,0.0318181818181818,4,True
63,982,0,0,0.0,1,True
58,584,0,0,0.0,2,True
57,619,0,0,0.0,2,True
82,469,3,117,0.2494669509594882,2,True
55,1117,2,128,0.1145926589077887,4,False
55,1444,0,0,0.0,3,True
57,713,0,0,0.0,2,False
34,931,0,0,0.0,2,True
68,496,0,0,0.0,1,True
78,246,1,5,0.0203252032520325,1,True
65,710,1,2,0.0028169014084507,5,True
54,5716,0,0,0.0,2,True
106,1275,1,5,0.0039215686274509,5,False
54,446,1,144,0.3228699551569506,2,True
53,986,0,0,0.0,2,True
72,1790,0,0,0.0,3,False
54,1417,13,285,0.2011291460832745,3,True
35,574,2,20,0.0348432055749128,1,False
73,515,0,0,0.0,3,True
67,970,1,69,0.0711340206185567,4,True
81,2529,4,38,0.015025701858442,4,True
45,440,1,71,0.1613636363636363,3,True
76,1085,0,0,0.0,4,False
64,2379,2,12,0.0050441361916771,3,False
60,672,2,106,0.1577380952380952,3,False
51,2514,21,123,0.048926014319809,1,True
51,491,6,37,0.075356415478615,5,True
52,10408,0,0,0.0,3,False
72,553,0,0,0.0,4,False
32,1214,0,0,0.0,2,True
57,771,2,166,0.2153047989623865,2,False
52,193,0,0,0.0,1,False
69,1202,9,104,0.086522462562396,4,True
64,2910,0,0,0.0,2,True
53,532,0,0,0.0,3,False
106,1103,0,0,0.0,1,False
34,657,1,15,0.0228310502283105,1,False
60,410,1,10,0.024390243902439,3,True
40,902,2,8,0.0088691796008869,2,True
70,1263,0,0,0.0,3,True
87,443,0,0,0.0,5,True
67,105,0,0,0.0,1,True
107,260,0,0,0.0,3,True
71,705,7,69,0.0978723404255319,3,True
47,1987,0,0,0.0,4,False
91,1644,0,0,0.0,4,False
59,2045,0,0,0.0,4,True
71,11822,0,0,0.0,5,True
49,836,0,0,0.0,4,False
78,722,0,0,0.0,1,False
42,342,0,0,0.0,3,True
49,2646,14,162,0.0612244897959183,3,False
33,1583,0,0,0.0,4,True
57,424,0,0,0.0,1,True
35,2872,0,0,0.0,4,False
48,673,0,0,0.0,5,True
63,3209,1,15,0.0046743533811156,5,False
27,217,0,0,0.0,1,False
80,1246,4,93,0.0746388443017656,4,True
96,1196,5,102,0.0852842809364548,1,False
70,379,1,29,0.0765171503957783,3,True
109,820,0,0,0.0,1,True
76,543,0,0,0.0,4,True
65,375,0,0,0.0,4,True
49,591,1,4,0.0067681895093062,3,True
66,423,5,126,0.2978723404255319,3,True
31,367,0,0,0.0,4,True
72,1012,1,55,0.0543478260869565,2,True
39,195,0,0,0.0,4,True
69,116,0,0,0.0,3,True
62,754,0,0,0.0,3,True
51,356,0,0,0.0,4,True
89,2511,1,61,0.0242931103146156,2,False
34,8933,1,47,0.0052613903503862,2,False
81,3811,0,0,0.0,4,True
71,1470,5,189,0.1285714285714285,5,True
41,4248,2,13,0.0030602636534839,3,False
57,555,0,0,0.0,4,True
45,671,3,85,0.1266766020864381,3,True
38,644,0,0,0.0,3,True
38,319,0,0,0.0,4,True
51,356,2,26,0.0730337078651685,3,True
35,554,2,20,0.0361010830324909,3,True
43,1084,0,0,0.0,3,False
64,598,4,24,0.040133779264214,5,True
59,2333,8,78,0.0334333476210887,3,True
58,1297,1,14,0.0107941403238242,4,True
72,489,0,0,0.0,3,True
48,394,4,48,0.1218274111675127,3,True
53,1403,0,0,0.0,4,False
57,821,2,164,0.1997563946406821,4,True
59,350,2,53,0.1514285714285714,4,True
71,374,1,7,0.0187165775401069,5,True
78,840,0,0,0.0,5,True
76,1830,0,0,0.0,2,True
27,611,0,0,0.0,1,False
103,761,0,0,0.0,4,True
88,688,0,0,0.0,2,True
36,12109,2,51,0.0042117433314063,2,True
81,2236,0,0,0.0,4,False
42,1334,0,0,0.0,3,True
51,106,0,0,0.0,2,False
71,327,3,33,0.1009174311926605,1,False
56,815,5,120,0.147239263803681,2,True
44,466,0,0,0.0,3,False
71,923,1,9,0.0097508125677139,5,True
55,1194,0,0,0.0,3,False
45,365,0,0,0.0,4,True
46,408,10,51,0.125,3,True
58,1400,4,206,0.1471428571428571,3,False
53,660,0,0,0.0,2,True
46,1346,6,60,0.0445765230312035,3,True
58,450,0,0,0.0,4,False
50,258,0,0,0.0,3,True
116,2683,2,398,0.1483414088706671,4,False
50,1082,0,0,0.0,3,False
71,209,0,0,0.0,4,False
57,664,0,0,0.0,4,True
40,1514,0,0,0.0,2,True
95,1479,0,0,0.0,3,False
82,2040,0,0,0.0,5,True
84,326,1,33,0.1012269938650306,3,True
35,5884,1,39,0.0066281441196464,4,True
102,612,0,0,0.0,4,True
101,300,5,43,0.1433333333333333,2,False
76,780,0,0,0.0,3,True
51,537,3,24,0.0446927374301676,2,True
82,825,5,387,0.4690909090909091,4,True
108,564,1,5,0.0088652482269503,3,True
94,1485,25,165,0.1111111111111111,3,True
61,806,2,50,0.0620347394540942,3,False
55,1298,1,43,0.0331278890600924,4,True
95,3711,1,44,0.0118566424144435,4,True
141,1170,0,0,0.0,3,False
65,1719,0,0,0.0,3,True
124,157,4,24,0.1528662420382165,4,True
67,471,0,0,0.0,5,True
28,1827,1,13,0.0071154898741105,3,False
69,795,1,80,0.10062893081761,1,False
51,786,5,81,0.1030534351145038,4,False
92,1325,1,78,0.0588679245283018,2,False
39,830,0,0,0.0,2,False
36,1261,0,0,0.0,3,False
45,563,2,99,0.1758436944937833,2,True
89,407,0,0,0.0,3,False
37,238,7,37,0.1554621848739495,1,True
39,333,1,26,0.078078078078078,3,True
37,406,0,0,0.0,4,False
93,3066,4,41,0.0133724722765818,5,True
79,3500,1,181,0.0517142857142857,5,True
55,389,11,111,0.2853470437017995,2,True
41,641,1,17,0.0265210608424337,1,True
56,255,0,0,0.0,1,True
73,741,0,0,0.0,5,False
54,6883,3,24,0.0034868516635188,3,True
69,1308,13,120,0.091743119266055,5,True
60,492,5,242,0.491869918699187,2,True
90,300,2,70,0.2333333333333333,2,True
52,394,2,108,0.2741116751269035,2,True
61,5254,0,0,0.0,4,False
35,165,0,0,0.0,4,False
58,429,1,182,0.4242424242424242,3,False
66,265,5,71,0.2679245283018868,5,True
32,470,1,103,0.2191489361702127,1,False
58,372,0,0,0.0,5,False
52,1485,3,27,0.0181818181818181,5,True
61,242,4,37,0.152892561983471,3,True
92,1899,0,0,0.0,2,True
114,1638,0,0,0.0,2,False
40,961,6,31,0.032258064516129,1,True
42,1412,2,12,0.0084985835694051,3,False
41,604,4,98,0.162251655629139,3,False
133,12129,1,12,0.0009893643334157,3,False
92,2835,0,0,0.0,4,False
86,443,2,163,0.3679458239277652,3,True
68,1287,0,0,0.0,4,True
105,791,0,0,0.0,4,True
151,1157,0,0,0.0,1,False
88,697,5,86,0.1233859397417503,4,True
64,977,1,18,0.0184237461617195,5,True
56,2377,2,140,0.0588977702986958,3,True
54,264,0,0,0.0,2,True
44,437,0,0,0.0,2,False
55,587,0,0,0.0,3,True
44,1007,0,0,0.0,2,True
45,4065,0,0,0.0,4,False
31,1447,0,0,0.0,5,True
51,713,0,0,0.0,5,True
34,3313,0,0,0.0,1,False
67,2984,0,0,0.0,4,True
52,5844,4,58,0.0099247091033538,4,True
62,308,2,37,0.1201298701298701,3,True
21,476,0,0,0.0,2,False
52,376,0,0,0.0,2,True
81,1275,5,91,0.0713725490196078,3,True
46,2788,0,0,0.0,4,False
85,474,0,0,0.0,1,True
67,238,0,0,0.0,3,True
101,1710,0,0,0.0,5,True
59,1774,1,41,0.0231116121758737,3,True
41,210,1,59,0.2809523809523809,2,True
71,613,0,0,0.0,4,True
40,635,0,0,0.0,2,True
57,2435,0,0,0.0,5,True
34,1519,0,0,0.0,3,True
83,7552,2,82,0.0108580508474576,2,True
64,647,1,38,0.0587326120556414,3,False
57,2912,20,99,0.0339972527472527,3,True
72,1076,9,81,0.0752788104089219,3,True
91,1230,5,206,0.1674796747967479,4,True
28,1031,1,36,0.034917555771096,2,True
43,2171,0,0,0.0,5,False
55,589,3,188,0.3191850594227504,2,True
59,260,0,0,0.0,2,True
99,2733,0,0,0.0,4,False
71,855,0,0,0.0,3,False
100,7668,0,0,0.0,3,False
76,1949,4,23,0.0118009235505387,4,True
64,1244,1,22,0.017684887459807,5,False
77,4802,0,0,0.0,2,True
48,3087,6,243,0.0787172011661807,2,True
53,1835,0,0,0.0,2,True
81,2567,0,0,0.0,4,False
60,914,0,0,0.0,5,True
127,3089,0,0,0.0,4,True
60,256,0,0,0.0,3,True
48,1171,0,0,0.0,3,False
112,732,4,44,0.0601092896174863,5,True
67,784,4,194,0.2474489795918367,4,True
66,739,0,0,0.0,3,True
81,1620,0,0,0.0,3,True
73,1353,0,0,0.0,5,True
114,1628,0,0,0.0,5,False
95,226,3,27,0.1194690265486725,3,False
17,399,0,0,0.0,1,True
45,682,0,0,0.0,4,False
45,3277,0,0,0.0,4,True
32,1065,0,0,0.0,2,True
68,373,0,0,0.0,2,True
45,1777,6,58,0.0326392796848621,2,False
53,183,0,0,0.0,2,True
43,673,0,0,0.0,5,False
64,1016,4,90,0.0885826771653543,4,True
105,304,0,0,0.0,2,True
56,840,0,0,0.0,3,True
52,167,0,0,0.0,2,True
95,405,0,0,0.0,2,False
56,1974,1,115,0.058257345491388,2,True
27,1484,0,0,0.0,3,True
28,701,1,135,0.1925820256776034,3,True
61,982,0,0,0.0,2,True
43,778,4,65,0.0835475578406169,2,True
86,712,1,8,0.0112359550561797,3,True
97,2152,0,0,0.0,5,True
103,574,0,0,0.0,2,True
88,512,0,0,0.0,4,True
63,437,1,43,0.0983981693363844,4,False
151,1862,0,0,0.0,3,True
40,583,0,0,0.0,2,True
45,395,2,26,0.0658227848101265,3,True
29,625,2,34,0.0544,2,True
45,1145,4,44,0.0384279475982532,5,False
44,1224,0,0,0.0,5,False
46,612,2,4,0.0065359477124183,4,True
72,1653,0,0,0.0,2,False
72,861,0,0,0.0,4,True
49,1855,0,0,0.0,4,True
57,1641,0,0,0.0,3,True
57,164,0,0,0.0,3,True
49,2981,0,0,0.0,2,False
27,328,0,0,0.0,1,True
46,119,1,9,0.0756302521008403,2,True
59,794,2,42,0.052896725440806,2,True
58,957,7,67,0.0700104493207941,3,True
45,606,4,16,0.0264026402640264,4,True
61,976,0,0,0.0,4,True
64,445,5,78,0.1752808988764045,2,True
56,152,0,0,0.0,3,True
41,198,0,0,0.0,3,True
82,4099,0,0,0.0,4,True
53,573,0,0,0.0,3,True
50,940,2,160,0.1702127659574468,3,True
49,458,3,23,0.0502183406113537,5,True
54,1705,1,78,0.0457478005865102,5,True
64,729,1,17,0.0233196159122085,4,False
56,612,0,0,0.0,2,False
52,816,0,0,0.0,2,True
72,826,0,0,0.0,2,True
79,1186,4,269,0.2268128161888701,2,True
46,6399,11,269,0.0420378184091264,3,True
40,165,0,0,0.0,1,False
59,193,0,0,0.0,3,True
50,463,0,0,0.0,2,True
65,386,0,0,0.0,2,True
68,514,4,50,0.0972762645914396,3,False
42,775,0,0,0.0,2,False
47,2020,1,3,0.0014851485148514,2,True
67,7136,0,0,0.0,4,True
29,1409,0,0,0.0,2,True
53,482,0,0,0.0,2,True
45,157,0,0,0.0,2,False
40,469,0,0,0.0,2,True
96,716,3,45,0.0628491620111731,5,True
34,522,1,104,0.1992337164750957,2,False
72,1341,0,0,0.0,3,True
54,684,0,0,0.0,3,True
82,2429,0,0,0.0,3,False
108,1697,7,119,0.070123747790218,1,True
30,1682,2,70,0.0416171224732461,3,False
67,3479,1,121,0.0347801092267893,2,False
38,1863,0,0,0.0,4,False
84,344,0,0,0.0,2,False
58,2413,7,244,0.1011189390799834,3,True
34,697,4,144,0.2065997130559541,5,True
42,832,4,91,0.109375,4,True
58,1014,6,49,0.0483234714003944,4,False
46,498,1,395,0.7931726907630522,3,True
48,192,0,0,0.0,5,False
69,4050,1,23,0.005679012345679,5,True
44,1114,2,256,0.229802513464991,4,True
42,1627,0,0,0.0,2,True
51,366,1,25,0.0683060109289617,3,True
53,365,1,1,0.0027397260273972,1,True
99,18468,3,100,0.0054147714966428,3,True
67,976,1,214,0.2192622950819672,2,False
113,790,1,164,0.2075949367088607,3,False
52,2597,0,0,0.0,3,False
67,5184,0,0,0.0,4,False
53,731,1,34,0.0465116279069767,3,True
51,1800,0,0,0.0,3,True
39,341,0,0,0.0,5,False
73,1393,7,132,0.0947595118449389,2,True
56,2215,0,0,0.0,2,True
61,433,2,41,0.0946882217090069,4,True
37,1367,0,0,0.0,5,False
31,831,0,0,0.0,3,True
30,199,0,0,0.0,5,True
19,411,2,99,0.2408759124087591,1,False
74,789,0,0,0.0,4,True
101,444,0,0,0.0,4,True
69,3171,2,16,0.0050457269000315,5,False
57,83,0,0,0.0,1,False
69,3140,0,0,0.0,1,True
74,1553,0,0,0.0,1,True
63,1933,3,24,0.0124159337816864,2,True
67,1072,0,0,0.0,2,False
125,1981,0,0,0.0,5,True
29,634,1,31,0.0488958990536277,1,False
71,287,6,23,0.0801393728222996,5,True
45,523,6,44,0.0841300191204589,3,False
84,1189,1,37,0.0311185870479394,3,True
74,681,0,0,0.0,4,False
31,1453,0,0,0.0,3,True
44,427,0,0,0.0,5,True
96,997,1,35,0.0351053159478435,5,True
64,1079,4,59,0.0546802594995366,1,True
31,485,0,0,0.0,5,True
65,860,4,52,0.0604651162790697,3,True
91,212,0,0,0.0,4,False
64,2366,2,332,0.1403212172442941,5,True
77,213,0,0,0.0,1,False
45,641,4,65,0.1014040561622464,4,False
123,501,4,122,0.2435129740518962,3,False
75,187,1,7,0.0374331550802139,1,True
87,603,1,92,0.1525704809286898,3,False
46,618,2,88,0.1423948220064725,3,False
84,290,0,0,0.0,3,True
61,1722,5,56,0.032520325203252,5,True
19,962,0,0,0.0,1,True
55,424,0,0,0.0,4,True
52,772,1,219,0.2836787564766839,3,True
65,1035,2,32,0.0309178743961352,4,True
73,527,3,78,0.1480075901328273,3,False
44,455,0,0,0.0,4,False
94,2867,10,78,0.0272061388210673,4,True
49,1585,0,0,0.0,4,True
37,1038,1,37,0.035645472061657,4,False
61,408,1,104,0.2549019607843137,4,False
68,3424,5,262,0.076518691588785,2,False
75,891,1,8,0.0089786756453423,5,True
100,1196,0,0,0.0,2,True
102,2123,0,0,0.0,3,False
41,384,2,12,0.03125,2,True
87,1187,0,0,0.0,3,False
48,2456,1,237,0.0964983713355048,5,True
55,184,0,0,0.0,1,False
72,415,0,0,0.0,3,True
35,1039,0,0,0.0,2,False
116,689,3,78,0.1132075471698113,5,True
67,2128,1,7,0.0032894736842105,4,True
49,484,0,0,0.0,2,False
69,730,2,13,0.0178082191780821,2,True
65,648,5,207,0.3194444444444444,5,True
34,2676,0,0,0.0,5,False
121,3320,1,9,0.0027108433734939,5,True
105,844,0,0,0.0,4,True
55,6867,0,0,0.0,5,True
51,1622,8,83,0.0511713933415536,5,True
122,703,1,85,0.1209103840682788,4,False
35,632,1,75,0.1186708860759493,2,True
24,715,1,63,0.0881118881118881,2,True
36,874,7,291,0.3329519450800915,3,False
158,660,0,0,0.0,3,True
50,450,0,0,0.0,2,True
88,2083,1,21,0.0100816130580892,5,True
48,182,0,0,0.0,4,True
89,942,2,85,0.0902335456475583,4,False
155,363,0,0,0.0,3,False
57,535,0,0,0.0,3,True
39,327,0,0,0.0,4,True
96,287,1,51,0.1777003484320557,5,True
37,1298,3,85,0.0654853620955315,3,True
33,585,1,111,0.1897435897435897,5,True
80,1478,0,0,0.0,4,False
31,361,0,0,0.0,3,False
32,817,0,0,0.0,2,False
78,838,0,0,0.0,5,True
39,322,0,0,0.0,4,True
40,460,1,15,0.0326086956521739,4,False
55,284,0,0,0.0,2,True
73,1083,1,156,0.1440443213296399,3,False
75,375,0,0,0.0,2,True
27,876,0,0,0.0,3,True
45,2682,0,0,0.0,5,True
60,675,1,13,0.0192592592592592,4,True
54,2267,2,105,0.0463167181296868,4,True
63,1108,0,0,0.0,3,True
57,218,0,0,0.0,3,True
69,565,0,0,0.0,4,False
30,1285,2,27,0.0210116731517509,2,True
85,2757,0,0,0.0,4,False
51,137,0,0,0.0,1,False
52,513,0,0,0.0,3,False
111,820,2,96,0.1170731707317073,4,True
79,4126,0,0,0.0,2,True
68,1284,5,98,0.0763239875389408,5,True
97,852,1,17,0.0199530516431924,2,False
44,637,0,0,0.0,4,True
72,563,6,17,0.0301953818827708,4,True
59,983,2,36,0.0366225839267548,3,True
28,227,2,9,0.039647577092511,3,True
95,2938,0,0,0.0,5,False
48,3468,0,0,0.0,4,False
32,661,6,115,0.1739788199697428,4,True
60,878,0,0,0.0,5,False
104,334,0,0,0.0,5,True
53,473,0,0,0.0,1,True
113,403,0,0,0.0,2,True
56,476,4,23,0.0483193277310924,2,False
50,574,1,6,0.0104529616724738,1,True
76,1644,4,75,0.0456204379562043,5,True
87,2370,0,0,0.0,5,True
52,561,0,0,0.0,4,True
61,1213,5,371,0.3058532563891178,1,True
42,1243,0,0,0.0,4,False
68,517,0,0,0.0,3,True
67,546,0,0,0.0,4,False
46,264,0,0,0.0,3,False
76,1952,0,0,0.0,2,False
48,160,0,0,0.0,3,False
55,7805,5,101,0.0129404228058936,3,False
76,162,0,0,0.0,2,False
61,200,0,0,0.0,4,False
42,687,2,24,0.0349344978165938,5,True
51,814,3,47,0.0577395577395577,2,True
54,1092,4,542,0.4963369963369963,5,False
58,112,0,0,0.0,3,False
67,1639,0,0,0.0,5,False
60,503,1,13,0.025844930417495,3,True
75,506,4,30,0.0592885375494071,4,True
50,995,0,0,0.0,2,True
102,5159,2,30,0.0058150804419461,3,True
50,9244,0,0,0.0,2,True
52,1453,0,0,0.0,3,False
61,342,3,87,0.2543859649122807,4,True
51,1036,0,0,0.0,3,True
41,217,0,0,0.0,3,True
72,1358,3,98,0.0721649484536082,5,True
49,1027,0,0,0.0,3,True
50,2833,1,53,0.0187080833039181,2,True
73,720,0,0,0.0,3,False
57,1279,0,0,0.0,3,True
72,352,2,14,0.0397727272727272,2,True
148,1399,4,98,0.0700500357398141,2,False
57,1436,8,138,0.096100278551532,4,True
65,1060,0,0,0.0,1,False
51,1119,6,158,0.1411974977658623,3,True
78,775,0,0,0.0,4,True
30,567,0,0,0.0,5,False
59,676,0,0,0.0,2,False
53,6478,0,0,0.0,3,True
49,997,1,46,0.0461384152457372,3,False
45,379,0,0,0.0,2,True
34,1351,0,0,0.0,3,True
43,1065,11,57,0.0535211267605633,5,True
78,2428,0,0,0.0,5,False
97,393,0,0,0.0,2,True
60,220,0,0,0.0,3,True
59,997,2,56,0.0561685055165496,5,True
59,1176,8,104,0.0884353741496598,5,True
71,803,2,83,0.1033623910336239,5,False
37,432,2,23,0.0532407407407407,2,True
76,1024,0,0,0.0,2,False
68,1256,6,272,0.2165605095541401,4,True
57,832,0,0,0.0,5,False
55,771,0,0,0.0,5,False
49,999,4,51,0.051051051051051,3,True
62,652,0,0,0.0,3,True
125,2845,4,67,0.0235500878734622,5,False
57,477,1,5,0.010482180293501,4,True
55,1010,1,21,0.0207920792079207,3,False
70,1495,3,137,0.091638795986622,3,True
107,5365,0,0,0.0,4,False
86,458,0,0,0.0,2,True
80,1241,0,0,0.0,2,True
93,5703,0,0,0.0,4,True
43,488,0,0,0.0,5,False
62,935,0,0,0.0,5,True
62,1236,11,238,0.1925566343042071,1,True
56,756,3,122,0.1613756613756613,2,True
104,854,0,0,0.0,4,True
33,641,0,0,0.0,2,True
54,611,2,56,0.0916530278232405,5,True
110,6244,1,58,0.0092889173606662,3,True
45,1064,0,0,0.0,4,True
84,2020,1,114,0.0564356435643564,3,True
27,1196,0,0,0.0,3,True
28,2829,0,0,0.0,4,False
32,3825,0,0,0.0,3,False
62,1133,1,28,0.0247131509267431,3,True
42,274,3,156,0.5693430656934306,1,True
31,717,1,5,0.00697350069735,1,True
74,708,0,0,0.0,4,True
39,1048,0,0,0.0,3,True
53,914,0,0,0.0,1,True
46,1276,1,66,0.0517241379310344,5,True
86,551,2,262,0.4754990925589836,3,True
65,301,0,0,0.0,1,True
32,414,0,0,0.0,2,True
83,3506,0,0,0.0,4,True
86,709,5,189,0.2665726375176304,2,True
47,3393,0,0,0.0,2,False
95,648,0,0,0.0,3,False
44,1030,1,88,0.0854368932038835,4,True
53,474,2,14,0.0295358649789029,5,True
47,1016,1,40,0.0393700787401574,2,False
48,411,0,0,0.0,2,True
43,918,0,0,0.0,4,False
68,8316,0,0,0.0,2,True
57,348,0,0,0.0,2,True
80,342,0,0,0.0,3,True
130,642,2,72,0.1121495327102803,5,True
55,398,0,0,0.0,2,False
30,568,2,419,0.7376760563380281,4,True
84,6274,2,146,0.02327064073956,3,True
57,1024,0,0,0.0,3,True
71,393,1,32,0.0814249363867684,3,True
80,5216,1,34,0.0065184049079754,5,True
57,1713,0,0,0.0,4,False
57,1556,0,0,0.0,5,False
68,1018,6,155,0.1522593320235756,3,True
56,574,0,0,0.0,4,True
71,2079,0,0,0.0,5,True
91,650,0,0,0.0,4,True
47,1581,0,0,0.0,2,False
29,1012,0,0,0.0,4,True
33,489,0,0,0.0,4,False
58,5274,15,211,0.040007584376185,3,True
63,1122,14,42,0.0374331550802139,3,True
100,550,1,13,0.0236363636363636,5,True
106,8564,2,67,0.007823446987389,3,False
74,1316,0,0,0.0,2,True
74,2346,0,0,0.0,2,False
46,116,0,0,0.0,3,False
52,1137,1,109,0.0958663148636763,2,False
33,2504,9,155,0.0619009584664536,4,False
60,681,0,0,0.0,3,True
52,1440,10,264,0.1833333333333333,5,True
115,470,2,58,0.1234042553191489,3,True
98,1738,0,0,0.0,4,True
93,864,12,93,0.1076388888888889,5,True
62,360,6,46,0.1277777777777777,1,True
112,386,0,0,0.0,1,True
28,3005,0,0,0.0,2,False
136,797,5,41,0.0514429109159347,3,False
49,442,0,0,0.0,4,False
87,615,1,45,0.073170731707317,5,True
117,608,5,44,0.0723684210526315,4,True
66,4662,0,0,0.0,1,False
55,176,0,0,0.0,4,False
46,364,0,0,0.0,3,False
73,325,0,0,0.0,2,True
86,348,3,87,0.25,3,True
51,470,2,85,0.1808510638297872,3,True
68,493,7,109,0.2210953346855984,3,True
